no,pk,add1,add2,lon,lat,sgg_code,bjd_code,total_area
1932,11530-22823,서울특별시 구로구 구로동 131-2번지,서울특별시 구로구 구로중앙로14길 19-19,126.8914989,37.4938006,11530,10200,278.06
1933,11530-20280,서울특별시 구로구 구로동 131-3번지,서울특별시 구로구 구로중앙로14길 19-17,126.8914321,37.4937279,11530,10200,214.83
1934,11530-13023,서울특별시 구로구 구로동 131-43번지,서울특별시 구로구 구로중앙로14길 11-7,126.8912219,37.4934105,11530,10200,243.3
1935,11530-19040,서울특별시 구로구 구로동 131-49번지,서울특별시 구로구 구로중앙로14길 11-14,126.8912763,37.4935552,11530,10200,189
1936,11530-16186,서울특별시 구로구 구로동 131-6번지,서울특별시 구로구 구로중앙로14길 11-12,126.891356,37.4935199,11530,10200,204.75
1937,11530-22518,서울특별시 구로구 구로동 131-7번지,서울특별시 구로구 구로중앙로14길 11-8,126.8914704,37.4934309,11530,10200,126
1938,11530-16642,서울특별시 구로구 구로동 131-8번지,서울특별시 구로구 구로중앙로14길 11-3,126.8914381,37.4933224,11530,10200,383.84
1939,11530-18443,서울특별시 구로구 구로동 131번지,서울특별시 구로구 구로중앙로14길 19-21,126.8915756,37.4939635,11530,10200,282.31
1940,11530-4906,서울특별시 구로구 구로동 134-10번지,서울특별시 구로구 구로동로28길 105-4,126.889599,37.492278,11530,10200,147.04
1941,11530-9553,서울특별시 구로구 구로동 134-11번지,서울특별시 구로구 구로동로28길 109-7,126.8895838,37.4925391,11530,10200,197.1
1942,11530-23665,서울특별시 구로구 구로동 134-12번지,서울특별시 구로구 구로동로28길 109-11,126.8894904,37.4927365,11530,10200,225.72
1943,11530-7417,서울특별시 구로구 구로동 134-16번지,서울특별시 구로구 구로동로28길 105-10,126.8894711,37.4925111,11530,10200,144.72
1944,11530-8060,서울특별시 구로구 구로동 134-18번지,서울특별시 구로구 구로동로28길 112,126.8898726,37.4921274,11530,10200,107.55
1945,11530-12361,서울특별시 구로구 구로동 134-21번지,서울특별시 구로구 구로동로28길 109-9,126.8895372,37.4926288,11530,10200,205.08
1946,11530-14102,서울특별시 구로구 구로동 134-22번지,서울특별시 구로구 구로동로28길 105-12,126.8894359,37.4926008,11530,10200,209.58
1947,11530-6139,서울특별시 구로구 구로동 134-23번지,서울특별시 구로구 구로동로28길 110,126.8897829,37.4920725,11530,10200,139.51
1948,11530-22156,서울특별시 구로구 구로동 134-24번지,서울특별시 구로구 구로동로28가길 1,126.8898629,37.4920192,11530,10200,180.18
1949,11530-19824,서울특별시 구로구 구로동 134-25번지,서울특별시 구로구 구로동로28가길 3,126.8898983,37.4919204,11530,10200,187.06
1950,11530-22612,서울특별시 구로구 구로동 134-26번지,서울특별시 구로구 구로동로28길 109-14,126.8896253,37.4927918,11530,10200,152.56
1951,11530-9348,서울특별시 구로구 구로동 134-27번지,서울특별시 구로구 구로동로28길 109-12,126.8896607,37.492693,11530,10200,66.74
1952,11530-17267,서울특별시 구로구 구로동 134-28번지,서울특별시 구로구 구로동로28길 109-10,126.8897063,37.4926664,11530,10200,211.99
1953,11530-8169,서울특별시 구로구 구로동 134-29번지,서울특별시 구로구 구로동로28길 109-6,126.8897764,37.4925139,11530,10200,234.66
1954,11530-6721,서울특별시 구로구 구로동 134-30번지,서울특별시 구로구 구로동로28길 109-4,126.8898001,37.4924421,11530,10200,162.27
1955,11530-12161,서울특별시 구로구 구로동 134-31번지,서울특별시 구로구 구로동로28길 111,126.8898131,37.4923251,11530,10200,144.36
1956,11530-12519,서울특별시 구로구 구로동 134-33번지,서울특별시 구로구 구로동로28길 105-20,126.8894315,37.4928981,11530,10200,266.6
1957,11530-7130,서울특별시 구로구 구로동 134-38번지,서울특별시 구로구 구로중앙로19나길 38,126.8893966,37.4929609,11530,10200,167.38
1958,11530-4930,서울특별시 구로구 구로동 134-39번지,서울특별시 구로구 구로동로28길 109-13,126.8895339,37.492854,11530,10200,186.23
1959,11530-23435,서울특별시 구로구 구로동 134-40번지,서울특별시 구로구 구로동로28길 109,126.8897578,37.4922434,11530,10200,73.06
1960,11530-7556,서울특별시 구로구 구로동 134-41번지,서울특별시 구로구 구로동로28길 107,126.8896679,37.4922066,11530,10200,118.25
1961,11530-100233894,서울특별시 구로구 구로동 134-43번지,서울특별시 구로구 구로동로28길 105-18,126.8894102,37.4928078,11530,10200,223.66
1962,11530-23009,서울특별시 구로구 구로동 134-47번지,서울특별시 구로구 구로동로28길 105-14,126.8894003,37.4927086,11530,10200,165.24
1963,11530-5748,서울특별시 구로구 구로동 134-49번지,서울특별시 구로구 구로동로28길 109-8,126.8897414,37.4925857,11530,10200,228.25
1964,11530-5700,서울특별시 구로구 구로동 134-5번지,서울특별시 구로구 구로동로28길 109-5,126.8896188,37.4924674,11530,10200,189.18
1965,11530-5632,서울특별시 구로구 구로동 134-6번지,서울특별시 구로구 구로동로28길 105-8,126.8895176,37.4924304,11530,10200,150.21
1966,11530-12928,서울특별시 구로구 구로동 134-7번지,서울특별시 구로구 구로동로28길 105-6,126.889564,37.4923497,11530,10200,137.31
1967,11530-11686,서울특별시 구로구 구로동 134-8번지,서울특별시 구로구 구로동로28길 109-3,126.8896538,37.4923956,11530,10200,34.71
1968,11530-19920,서울특별시 구로구 구로동 134-9번지,서울특별시 구로구 구로동로28길 109-1,126.8896889,37.4923149,11530,10200,205.65
1969,11530-21226,서울특별시 구로구 구로동 136-109번지,서울특별시 구로구 구로중앙로14길 3-9,126.8910419,37.4933458,11530,10200,149.27
1970,11530-20412,서울특별시 구로구 구로동 136-110번지,서울특별시 구로구 구로중앙로14길 3-10,126.891089,37.4932201,11530,10200,139.51
1971,11530-9521,서울특별시 구로구 구로동 136-111번지,서울특별시 구로구 구로중앙로19나길 42,126.8897711,37.4928743,11530,10200,184.92
1972,11530-18609,서울특별시 구로구 구로동 136-112번지,서울특별시 구로구 구로중앙로19나길 44,126.8898497,37.4929111,11530,10200,184.92
1973,11530-15673,서울특별시 구로구 구로동 136-116번지,서울특별시 구로구 구로동로28길 124-5,126.8907166,37.4924056,11530,10200,209.77
1974,11530-8970,서울특별시 구로구 구로동 136-118번지,서울특별시 구로구 구로중앙로 30-4,126.8913797,37.4926822,11530,10200,319.11
1975,11530-16763,서울특별시 구로구 구로동 136-13번지,서울특별시 구로구 구로중앙로14길 3-4,126.8909882,37.493156,11530,10200,185.38
1976,11530-3544,서울특별시 구로구 구로동 136-15번지,,126.8911292,37.49287352,11530,10200,126.24
1977,11530-3543,서울특별시 구로구 구로동 136-15번지,,126.8911292,37.49287352,11530,10200,115.65
1978,11530-3542,서울특별시 구로구 구로동 136-15번지,,126.8911292,37.49287352,11530,10200,91.74
1979,11530-21199,서울특별시 구로구 구로동 136-18번지,서울특별시 구로구 구로중앙로 30-5,126.8912758,37.4928253,11530,10200,326.06
1980,11530-9762,서울특별시 구로구 구로동 136-21번지,서울특별시 구로구 구로중앙로 30,126.8912672,37.4926451,11530,10200,517.84
1981,11530-10901,서울특별시 구로구 구로동 136-26번지,서울특별시 구로구 구로중앙로 29,126.8907601,37.4925232,11530,10200,498.42
1982,11530-19871,서울특별시 구로구 구로동 136-27번지,서울특별시 구로구 구로동로28길 124,126.8904555,37.4924753,11530,10200,122.64
1983,11530-13981,서울특별시 구로구 구로동 136-30번지,서울특별시 구로구 구로중앙로 37,126.8903449,37.4930689,11530,10200,39.2
1984,11530-100228453,서울특별시 구로구 구로동 136-32번지,서울특별시 구로구 구로중앙로19나길 50,126.8901758,37.4930313,11530,10200,359.38
1985,11530-100242493,서울특별시 구로구 구로동 136-34번지,서울특별시 구로구 구로중앙로 35,126.8903243,37.4929336,11530,10200,974.2
1986,11530-10635,서울특별시 구로구 구로동 136-39번지,서울특별시 구로구 구로중앙로 27-1,126.8908293,37.4924337,11530,10200,203.377
1987,11530-7585,서울특별시 구로구 구로동 136-3번지,서울특별시 구로구 구로중앙로14길 3-7,126.8909407,37.4933088,11530,10200,65.26
1988,11530-15767,서울특별시 구로구 구로동 136-40번지,서울특별시 구로구 구로중앙로 31,126.8906348,37.4925851,11530,10200,1105.46
1989,11530-8936,서울특별시 구로구 구로동 136-45번지,서울특별시 구로구 구로중앙로 33-2,126.8904046,37.4928532,11530,10200,135
1990,11530-14361,서울특별시 구로구 구로동 136-46번지,서울특별시 구로구 구로중앙로 33,126.8904858,37.4927188,11530,10200,644.91
1991,11530-8857,서울특별시 구로구 구로동 136-48번지,서울특별시 구로구 구로동로28길 123-4,126.890338,37.4927715,11530,10200,246.95
1992,11530-23817,서울특별시 구로구 구로동 136-49번지,서울특별시 구로구 구로동로28길 123-6,126.8902465,37.4928427,11530,10200,248.61
1993,11530-21938,서울특별시 구로구 구로동 136-50번지,서울특별시 구로구 구로동로28길 123-8,126.8901548,37.4929229,11530,10200,203.91
1994,11530-8494,서울특별시 구로구 구로동 136-51번지,서울특별시 구로구 구로중앙로19나길 48,126.8900632,37.4930032,11530,10200,261.64
1995,11530-12355,서울특별시 구로구 구로동 136-52번지,서울특별시 구로구 구로중앙로19나길 46,126.8899626,37.4929211,11530,10200,542.76
1996,11530-14881,서울특별시 구로구 구로동 136-54번지,서울특별시 구로구 구로중앙로19나길 40,126.8896921,37.4928645,11530,10200,194.33
1997,11530-17328,서울특별시 구로구 구로동 136-55번지,서울특별시 구로구 구로동로28길 123-7,126.8901233,37.4927605,11530,10200,179.1
1998,11530-9445,서울특별시 구로구 구로동 136-56번지,서울특별시 구로구 구로동로28길 123-5,126.8901921,37.492698,11530,10200,41.92
1999,11530-6415,서울특별시 구로구 구로동 136-57번지,서울특별시 구로구 구로동로28길 123-3,126.8902605,37.4926626,11530,10200,37.35
2000,11530-13247,서울특별시 구로구 구로동 136-58번지,,126.8902347,37.49266048,11530,10200,13.22
2001,11530-15377,서울특별시 구로구 구로동 136-59번지,서울특별시 구로구 구로동로28길 124-4,126.8905357,37.4924039,11530,10200,130.97
2002,11530-16636,서울특별시 구로구 구로동 136-5번지,서울특별시 구로구 구로중앙로14길 3,126.8910799,37.4930758,11530,10200,180.13
2003,11530-1108,서울특별시 구로구 구로동 136-69번지,서울특별시 구로구 구로중앙로 30-3,126.891175,37.4927613,11530,10200,66.24
2004,11530-1109,서울특별시 구로구 구로동 136-69번지,서울특별시 구로구 구로중앙로 30-3,126.891175,37.4927613,11530,10200,22.68
2005,11530-14926,서울특별시 구로구 구로동 136-77번지,서울특별시 구로구 구로동로28길 122,126.8903882,37.4924386,11530,10200,74.6
2006,11530-10332,서울특별시 구로구 구로동 136-79번지,서울특별시 구로구 구로동로28길 125,126.8903179,37.4926001,11530,10200,73.37
2007,11530-15531,서울특별시 구로구 구로동 136-7번지,서울특별시 구로구 구로중앙로 34,126.8909335,37.4930294,11530,10200,62.89
2008,11530-16035,서울특별시 구로구 구로동 136-81번지,서울특별시 구로구 구로중앙로 33-1,126.8904392,37.4928085,11530,10200,39.54
2009,11530-8980,서울특별시 구로구 구로동 136-82번지,서울특별시 구로구 구로동로28길 124-6,126.8904571,37.4923671,11530,10200,191.94
2010,11530-13925,서울특별시 구로구 구로동 136-83번지,서울특별시 구로구 구로중앙로 26,126.891474,37.4924217,11530,10200,1366.98
2011,11530-6193,서울특별시 구로구 구로동 136-84번지,,126.8898824,37.4927298,11530,10200,250.97
2012,11530-21228,서울특별시 구로구 구로동 138-10번지,서울특별시 구로구 구로중앙로 22-1,126.8917818,37.4922534,11530,10200,233.26
2013,11530-23351,서울특별시 구로구 구로동 138-11번지,서울특별시 구로구 구로중앙로8길 13-15,126.8918623,37.4921641,11530,10200,192.01
2014,11530-5408,서울특별시 구로구 구로동 138-12번지,서울특별시 구로구 구로중앙로 20-1,126.891773,37.4920822,11530,10200,248.62
2015,11530-14739,서울특별시 구로구 구로동 138-13번지,서울특별시 구로구 구로중앙로 20,126.891864,37.492047,11530,10200,525.4
2016,11530-11944,서울특별시 구로구 구로동 138-14번지,서울특별시 구로구 구로중앙로 18,126.8919329,37.4919755,11530,10200,540.6
2017,11530-14732,서울특별시 구로구 구로동 138-15번지,서울특별시 구로구 구로중앙로 16,126.8920593,37.4918416,11530,10200,865.22
2018,11530-18623,서울특별시 구로구 구로동 138-21번지,서울특별시 구로구 구로중앙로12길 3-3,126.8915744,37.4925128,11530,10200,194.89
2019,11530-21136,서울특별시 구로구 구로동 138-22번지,서울특별시 구로구 구로중앙로12길 3,126.8916433,37.4924414,11530,10200,151.7
2020,11530-22517,서울특별시 구로구 구로동 138-26번지,서울특별시 구로구 구로중앙로 28,126.8913363,37.4925556,11530,10200,153.44
2021,11530-19029,서울특별시 구로구 구로동 138-3번지,서울특별시 구로구 구로중앙로 22,126.8916923,37.4921895,11530,10200,351.9
2022,11530-18258,서울특별시 구로구 구로동 138-8번지,서울특별시 구로구 구로중앙로 24,126.8916568,37.4922973,11530,10200,517.2
2023,11530-24024,서울특별시 구로구 구로동 139-100번지,서울특별시 구로구 구로동로28가길 7,126.8900127,37.4918314,11530,10200,264.18
2024,11530-8286,서울특별시 구로구 구로동 139-101번지,서울특별시 구로구 구로중앙로9길 18-2,126.8905779,37.4918457,11530,10200,128.46
2025,11530-13020,서울특별시 구로구 구로동 139-104번지,서울특별시 구로구 구로중앙로9길 10-1,126.8911094,37.4918417,11530,10200,192.45
2026,11530-17199,서울특별시 구로구 구로동 139-105번지,서울특별시 구로구 구로중앙로9길 12,126.8910303,37.4918409,11530,10200,168.96
2027,11530-17799,서울특별시 구로구 구로동 139-112번지,서울특별시 구로구 구로중앙로9길 11,126.8909983,37.4917055,11530,10200,179.52
